location,month,season,temp_max,temp_min,temp_avg,humidity,pressure,wind_speed,dew_point,rain_3days_ago,rain_2days_ago,rain_1day_ago,day_of_year,day_of_week,is_weekend,temp_range,temp_dew_diff,rain_history_sum,wind_direction_sin,wind_direction_cos
Bangkok,8,Rainy,29.5,21.8,25.7,85.6,1011.7,7.2,21.8,1,1,1,240,1,0,7.699999999999999,0.0,3,1.0,6.123233995736766e-17
Khon_Kaen,5,Summer,37.6,22.6,30.1,64.5,1009.1,5.2,21.5,1,0,0,132,5,1,15.0,1.1000000000000014,1,-0.7071067811865477,0.7071067811865474
Bangkok,6,Rainy,31.8,22.1,27.0,87.7,1012.0,10.3,18.5,0,0,1,154,6,1,9.7,3.6000000000000014,1,0.7071067811865476,-0.7071067811865475
Phuket,11,Winter,28.6,23.3,25.9,79.2,1008.0,9.1,19.9,1,0,1,328,5,1,5.300000000000001,3.400000000000002,2,1.0,6.123233995736766e-17
Bangkok,11,Winter,27.6,21.1,24.4,59.0,1011.3,4.2,21.1,0,0,0,334,4,0,6.5,0.0,0,0.7071067811865476,-0.7071067811865475
Bangkok,3,Summer,30.2,26.1,28.1,51.8,1011.9,9.3,19.8,0,1,0,69,5,1,4.099999999999998,6.300000000000001,1,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,10,Rainy,34.7,18.8,26.7,78.9,1000.5,6.6,15.3,1,1,1,294,6,1,15.900000000000002,3.5,3,0.7071067811865476,-0.7071067811865475
Chiang_Mai,5,Summer,31.1,23.4,27.2,54.3,1002.1,5.2,22.2,1,0,1,136,2,0,7.700000000000003,1.1999999999999993,2,0.0,1.0
Khon_Kaen,8,Rainy,35.2,20.7,28.0,75.0,1009.2,8.0,20.7,1,1,1,219,1,0,14.500000000000004,0.0,3,1.0,6.123233995736766e-17
Phuket,2,Winter,29.9,20.7,25.3,65.6,1006.9,8.0,20.7,0,0,0,50,0,0,9.2,0.0,0,0.0,1.0
Hat_Yai,2,Winter,32.1,20.1,26.1,72.7,1010.7,13.7,19.0,1,0,0,32,5,1,12.0,1.1000000000000014,1,0.7071067811865476,-0.7071067811865475
Bangkok,1,Winter,25.3,23.1,24.2,52.5,1012.3,12.0,23.1,0,0,0,11,5,1,2.1999999999999993,0.0,0,-0.7071067811865477,0.7071067811865474
Phuket,9,Rainy,31.2,24.4,27.8,90.3,1010.5,18.0,22.777179487179485,1,1,1,265,5,1,6.800000000000001,1.622820512820514,3,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,11,Winter,28.0,22.8,25.4,65.0,1001.7,9.1,17.9,0,0,1,308,6,1,5.199999999999999,4.900000000000002,1,1.0,6.123233995736766e-17
Khon_Kaen,11,Winter,31.1,17.2,24.1,61.5,1008.8,8.4,16.3,0,1,0,321,5,1,13.900000000000002,0.8999999999999986,1,0.7071067811865476,0.7071067811865476
Bangkok,10,Rainy,30.3,23.8,27.1,76.4,1014.1,10.6,23.3,1,1,1,293,5,1,6.5,0.5,3,-0.7071067811865475,-0.7071067811865477
Bangkok,5,Summer,34.3,23.0,28.6,66.2,1012.6,10.0,22.7,1,1,1,126,6,1,11.299999999999997,0.3000000000000007,3,1.0,6.123233995736766e-17
Bangkok,7,Rainy,31.6,23.1,27.4,86.3,1007.2,7.4,23.1,1,1,1,204,0,0,8.5,0.0,3,0.0,1.0
Bangkok,12,Winter,27.0,22.6,24.8,55.8,1006.5,12.5,17.8,0,0,0,349,5,1,4.399999999999999,4.800000000000001,0,-1.0,-1.8369701987210297e-16
Bangkok,6,Rainy,31.4,20.5,26.0,92.3,1010.5,7.1,20.5,1,1,1,160,5,1,10.899999999999999,0.0,3,0.7071067811865476,-0.7071067811865475
Phuket,8,Rainy,31.3,22.9,27.1,93.2,1005.8,9.0,22.9,1,1,1,231,6,1,8.400000000000002,0.0,3,1.0,6.123233995736766e-17
Chiang_Mai,6,Rainy,32.9,21.0,26.9,90.1,995.4499999999999,6.9,14.6,1,1,1,171,2,0,11.899999999999999,6.4,3,0.7071067811865476,-0.7071067811865475
Chiang_Mai,12,Winter,29.7,17.9,23.8,71.7,1005.4,9.0,14.8,0,1,1,343,6,1,11.8,3.099999999999998,2,-1.0,-1.8369701987210297e-16
Hat_Yai,8,Rainy,29.6,23.6,26.6,81.3,1008.5,9.2,19.5,1,1,1,227,2,0,6.0,4.100000000000001,3,1.2246467991473532e-16,-1.0
Phuket,1,Winter,28.9,23.8,26.3,76.1,1006.2,13.4,19.6,1,1,0,6,5,1,5.099999999999998,4.199999999999999,2,1.2246467991473532e-16,-1.0
Hat_Yai,8,Rainy,31.5,22.9,27.2,95.0,1012.0,8.4,20.1,1,1,1,218,0,0,8.600000000000001,2.799999999999997,3,-0.7071067811865475,-0.7071067811865477
Bangkok,1,Winter,28.4,22.8,25.6,71.58807106598985,1009.8567430025446,12.2,22.8,0,0,0,30,3,0,5.599999999999998,0.0,0,,
Bangkok,6,Rainy,28.8,23.4,26.1,73.5,1011.6,9.2,21.7,1,1,1,180,4,0,5.400000000000002,1.6999999999999993,3,-1.0,-1.8369701987210297e-16
Chiang_Mai,11,Winter,33.2,13.9,23.6,63.3,999.5,4.7,13.7,1,0,1,321,5,1,19.300000000000004,0.20000000000000107,2,-1.0,-1.8369701987210297e-16
Khon_Kaen,10,Rainy,34.5,24.0,29.3,67.4,1006.1,7.085411140583554,20.0,1,1,1,286,5,1,10.5,4.0,3,-1.0,-1.8369701987210297e-16
Bangkok,8,Rainy,29.0,20.8,24.9,90.9,1009.5,7.6,20.8,1,1,1,225,0,0,8.2,0.0,3,0.7071067811865476,-0.7071067811865475
Hat_Yai,11,Winter,31.9,19.2,25.6,72.5,1009.5,6.0,19.2,0,0,1,326,3,0,12.7,0.0,1,-0.7071067811865477,0.7071067811865474
Bangkok,5,Summer,35.0,24.3,29.6,59.5,1006.3,12.2,24.3,1,1,0,130,3,0,10.7,0.0,2,1.2246467991473532e-16,-1.0
Bangkok,1,Winter,25.9,18.4,22.1,62.2,1008.8,10.2,18.4,0,0,0,17,2,0,7.5,0.0,0,0.0,1.0
Khon_Kaen,10,Rainy,35.4,23.2,29.3,82.6,1007.7,10.2,21.0,1,1,1,287,6,1,12.2,2.1999999999999993,3,0.0,1.0
Khon_Kaen,9,Rainy,32.0,19.6,25.8,68.9,1003.6,5.5,19.6,1,1,1,270,3,0,12.399999999999999,0.0,3,-0.7071067811865477,0.7071067811865474
Hat_Yai,6,Rainy,30.9,22.0,26.5,95.0,1012.7,5.1,19.6,1,1,1,179,3,0,8.899999999999999,2.3999999999999986,3,0.7071067811865476,0.7071067811865476
Khon_Kaen,3,Summer,33.8,23.0,28.4,58.4,1000.4,7.5,18.6,0,0,1,81,3,0,10.799999999999997,4.399999999999999,1,-0.7071067811865475,-0.7071067811865477
Hat_Yai,7,Rainy,29.8,21.3,25.5,84.2,1012.7,12.4,21.3,1,1,1,196,6,1,8.5,0.0,3,1.0,6.123233995736766e-17
Khon_Kaen,6,Rainy,31.7,18.4,25.0,75.1,1000.4,6.5,16.5,1,1,1,160,5,1,13.3,1.8999999999999986,3,-0.7071067811865477,0.7071067811865474
Chiang_Mai,6,Rainy,29.9,16.0,23.0,84.3,996.9,6.1,15.5,1,1,1,167,5,1,13.899999999999999,0.5,3,0.7071067811865476,0.7071067811865476
Bangkok,1,Winter,25.8,20.4,23.1,62.2,1009.3,12.3,20.4,1,1,1,17,4,0,5.400000000000002,0.0,3,1.0,6.123233995736766e-17
Phuket,1,Winter,28.4,23.1,25.7,84.2,1009.0,8.5,22.1,1,0,0,31,4,0,5.299999999999997,1.0,1,0.7071067811865476,0.7071067811865476
Phuket,2,Winter,30.4,23.2,26.8,71.2,1009.5,11.4,22.9,1,0,0,56,6,1,7.199999999999999,0.3000000000000007,1,0.0,1.0
Khon_Kaen,4,Summer,36.0,21.8,28.9,66.9,1005.2,10.4,21.8,1,0,0,111,5,1,14.2,0.0,1,-1.0,-1.8369701987210297e-16
Phuket,12,Winter,28.4,22.8,25.6,84.0,1009.7,16.9,22.4,1,1,1,356,5,1,5.599999999999998,0.40000000000000213,3,0.7071067811865476,0.7071067811865476
Bangkok,4,Summer,34.1,23.9,29.0,49.5,1010.6,9.0,19.1,0,0,1,93,1,0,10.200000000000003,4.799999999999997,1,-0.7071067811865477,0.7071067811865474
Khon_Kaen,8,Rainy,30.7,22.7,26.7,95.0,1008.7,9.8,15.6,1,1,1,240,1,0,8.0,7.1,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,4,Summer,31.7,27.3,29.5,54.8,1009.9,6.8,19.0,0,0,0,115,2,0,4.399999999999999,8.3,0,0.7071067811865476,-0.7071067811865475
Chiang_Mai,3,Summer,32.8,18.1,25.4,40.0,997.1,7.9,18.1,0,0,1,70,6,1,14.699999999999996,0.0,1,0.7071067811865476,0.7071067811865476
Chiang_Mai,1,Winter,26.4,14.4,20.4,45.7,1003.1,3.1,14.4,0,0,0,9,3,0,11.999999999999998,0.0,0,0.7071067811865476,-0.7071067811865475
Khon_Kaen,9,Rainy,34.0,21.3,27.7,84.4,1001.0,4.9,21.3,1,1,1,257,4,0,12.7,0.0,3,1.0,6.123233995736766e-17
Phuket,5,Summer,35.6,27.1,31.3,63.1,1008.6,9.4,26.8,1,1,1,144,3,0,8.5,0.3000000000000007,3,0.0,1.0
Bangkok,11,Winter,29.2,19.5,24.3,71.7,1011.0,4.3,19.0,1,1,1,308,6,1,9.7,0.5,3,1.2246467991473532e-16,-1.0
Khon_Kaen,4,Summer,33.3,20.818461538461538,29.8,46.2,1007.5,7.085411140583554,18.737903225806452,1,0,0,121,1,0,12.48153846153846,2.0805583126550857,1,-0.7071067811865475,-0.7071067811865477
Phuket,10,Rainy,29.3,23.9,26.6,95.0,1006.9,17.7,20.9,1,1,1,299,4,0,5.400000000000002,3.0,3,0.0,1.0
Chiang_Mai,6,Rainy,35.2,16.4,25.8,74.0,1005.7,2.2,16.4,1,1,1,160,5,1,18.800000000000004,0.0,3,-1.0,-1.8369701987210297e-16
Phuket,2,Winter,29.6,23.6,26.6,65.7,1011.6,8.5,23.1,0,0,1,51,1,0,6.0,0.5,1,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,12,Winter,31.7,17.0,24.3,61.9,997.2,7.5,16.0,0,1,1,339,2,0,14.7,1.0,2,1.0,6.123233995736766e-17
Hat_Yai,7,Rainy,31.5,24.2,27.9,93.0,1008.6,10.9,24.2,1,1,1,210,6,1,7.300000000000001,0.0,3,0.7071067811865476,-0.7071067811865475
Chiang_Mai,1,Winter,32.1,14.9,23.5,58.5,1002.5,8.7,14.9,1,1,1,22,0,0,17.200000000000003,0.0,3,-0.7071067811865477,0.7071067811865474
Phuket,10,Rainy,29.7,25.0,27.3,86.4,1010.3,9.3,25.0,1,1,1,276,2,0,4.699999999999999,0.0,3,0.0,1.0
Chiang_Mai,8,Rainy,33.8,18.9,26.4,94.7,999.1,7.5,16.9,1,1,1,233,1,0,14.899999999999999,2.0,3,0.7071067811865476,0.7071067811865476
Bangkok,9,Rainy,26.5,22.1,24.3,95.0,1012.4,3.8,22.1,1,1,1,266,6,1,4.399999999999999,0.0,3,-0.7071067811865477,0.7071067811865474
Chiang_Mai,10,Rainy,35.6,18.5,27.1,77.3,995.8,2.6,16.0,1,1,1,299,4,0,17.1,2.5,3,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,3,Summer,32.8,19.5,26.1,43.2,997.4,4.8,14.0,1,0,0,91,6,1,13.299999999999997,5.5,1,0.0,1.0
Bangkok,9,Rainy,30.7,23.7,27.2,91.1,1005.5,8.4,20.0,1,1,1,267,0,0,7.0,3.6999999999999993,3,0.7071067811865476,-0.7071067811865475
Phuket,10,Rainy,32.8,23.0,27.9,85.9,1004.5,13.5,21.9,1,1,1,292,4,0,9.799999999999997,1.1000000000000014,3,1.2246467991473532e-16,-1.0
Phuket,6,Rainy,30.5,23.1,26.8,95.0,1006.0,13.8,23.1,1,1,1,153,5,1,7.399999999999999,0.0,3,0.0,1.0
Khon_Kaen,11,Winter,31.2,18.5,24.8,64.5,1007.3,9.4,18.5,1,1,1,330,0,0,12.7,0.0,3,-1.0,-1.8369701987210297e-16
Chiang_Mai,1,Winter,27.1,13.849999999999998,20.0,58.6,995.4499999999999,6.1,11.7,1,1,0,23,1,0,13.250000000000004,2.1499999999999986,2,-1.0,-1.8369701987210297e-16
Phuket,4,Summer,35.1,25.6,30.3,72.9,1004.0,14.5,25.6,0,1,1,111,5,1,9.5,0.0,2,0.0,1.0
Hat_Yai,7,Rainy,32.4,23.7,28.1,95.0,1011.7,6.0,23.7,1,1,1,186,3,0,8.7,0.0,3,0.7071067811865476,-0.7071067811865475
Chiang_Mai,1,Winter,28.0,21.3,24.7,75.5,1004.3,2.7,20.3,1,0,0,29,0,0,6.699999999999999,1.0,1,0.7071067811865476,-0.7071067811865475
Khon_Kaen,8,Rainy,29.1,24.7,26.9,72.3,1000.6,3.1,16.1,1,1,1,233,1,0,4.400000000000002,8.599999999999998,3,1.2246467991473532e-16,-1.0
Chiang_Mai,2,Winter,28.2,21.1,24.6,54.2,995.4499999999999,8.4,15.8,0,0,1,60,3,0,7.099999999999998,5.300000000000001,1,0.7071067811865476,0.7071067811865476
Khon_Kaen,6,Rainy,31.903341902313628,22.4,27.6,84.6,1007.5,7.5,18.737903225806452,1,1,1,153,5,1,9.503341902313629,3.6620967741935466,3,-0.7071067811865477,0.7071067811865474
Phuket,4,Summer,35.7,27.6,31.7,70.2,1008.3,10.7,26.4,1,0,0,121,1,0,8.100000000000001,1.2000000000000028,1,0.7071067811865476,0.7071067811865476
Phuket,1,Winter,30.1,23.3,26.7,73.8,1006.2,14.6,20.2,0,0,0,12,4,0,6.800000000000001,3.1000000000000014,0,1.0,6.123233995736766e-17
Hat_Yai,10,Rainy,32.4,23.4,27.9,94.4,1006.5,13.1,23.4,1,1,1,291,3,0,9.0,0.0,3,1.2246467991473532e-16,-1.0
Hat_Yai,5,Summer,37.5,26.6,32.0,76.4,1007.5,6.9,26.1,1,0,1,152,4,0,10.899999999999999,0.5,2,-1.0,-1.8369701987210297e-16
Hat_Yai,3,Summer,32.6,24.9,28.8,71.6,1006.6,8.7,24.9,1,1,1,78,0,0,7.700000000000003,0.0,3,0.0,1.0
Chiang_Mai,12,Winter,26.8,13.849999999999998,20.0,69.6,999.4,3.0,13.2,1,0,1,347,3,0,12.950000000000003,0.6499999999999986,2,1.2246467991473532e-16,-1.0
Hat_Yai,6,Rainy,31.1,24.7,27.9,90.2,1011.3,14.8,22.8,1,1,1,172,3,0,6.400000000000002,1.8999999999999986,3,0.7071067811865476,-0.7071067811865475
Phuket,6,Rainy,32.5,24.3,28.4,95.0,1005.3,9.5,24.3,1,1,1,154,6,1,8.2,0.0,3,0.7071067811865476,0.7071067811865476
Phuket,8,Rainy,30.9,24.4,27.7,85.9,1011.4,9.3,24.3,1,1,1,228,3,0,6.5,0.09999999999999787,3,0.7071067811865476,0.7071067811865476
Khon_Kaen,4,Summer,36.3,23.4,29.8,63.2,1005.7,7.1,19.4,1,0,1,101,2,0,12.899999999999999,4.0,2,1.2246467991473532e-16,-1.0
Hat_Yai,12,Winter,31.3,21.5,26.4,80.1,1010.7,14.7,20.5,1,1,1,342,5,1,9.8,1.0,3,0.7071067811865476,0.7071067811865476
Bangkok,5,Summer,33.2,23.9,28.5,61.5,1007.5,6.8,23.9,0,0,1,124,4,0,9.300000000000004,0.0,1,1.0,6.123233995736766e-17
Chiang_Mai,12,Winter,30.9,14.9,22.9,56.6,999.1,2.8,14.9,0,1,1,348,4,0,15.999999999999998,0.0,2,0.7071067811865476,-0.7071067811865475
Chiang_Mai,6,Rainy,33.3,22.7,28.0,67.36464646464646,1001.1,9.9,14.5,1,1,1,177,1,0,10.599999999999998,8.2,3,-0.7071067811865477,0.7071067811865474
Khon_Kaen,1,Winter,31.5,20.7,26.1,46.3,1007.7,6.9,20.3,1,1,0,23,1,0,10.8,0.3999999999999986,2,1.0,6.123233995736766e-17
Chiang_Mai,11,Winter,27.3,15.9,21.6,79.0,999.7,6.1,15.9,1,1,1,311,2,0,11.4,0.0,3,0.7071067811865476,-0.7071067811865475
Phuket,11,Winter,29.8,20.5,25.1,73.3,1011.7,11.4,20.5,1,0,1,313,4,0,9.3,0.0,2,1.0,6.123233995736766e-17
Khon_Kaen,12,Winter,26.6,17.0,26.393367346938778,79.5,1004.3,7.085411140583554,17.0,0,1,0,341,4,0,9.600000000000001,0.0,1,1.2246467991473532e-16,-1.0
Hat_Yai,4,Summer,34.0,24.7,29.3,64.1,1005.8,5.3,22.5,1,0,0,98,6,1,9.3,2.1999999999999993,1,1.0,6.123233995736766e-17
Khon_Kaen,4,Summer,35.1,25.2,30.1,47.6,1005.203350515464,7.5,18.737903225806452,0,1,0,100,1,0,9.900000000000002,6.462096774193547,1,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,8,Rainy,31.1,22.9,27.0,70.6,995.4499999999999,9.9,17.3,1,1,1,230,5,1,8.200000000000003,5.599999999999998,3,1.2246467991473532e-16,-1.0
Phuket,1,Winter,27.5,22.7,25.1,77.1,1004.4,12.9,22.7,0,0,1,13,5,1,4.800000000000001,0.0,1,0.7071067811865476,0.7071067811865476
Phuket,6,Rainy,29.8,24.8,27.3,95.0,1009.3,13.9,24.1,1,1,1,179,3,0,5.0,0.6999999999999993,3,-0.7071067811865477,0.7071067811865474
Chiang_Mai,9,Rainy,33.0,15.8,24.4,85.0,999.5,8.5,15.8,1,1,1,246,0,0,17.2,0.0,3,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,1,Winter,30.4,17.7,24.0,66.6,997.6,8.6,15.5,1,0,0,24,2,0,12.7,2.1999999999999993,1,-1.0,-1.8369701987210297e-16
Chiang_Mai,2,Winter,27.3,14.2,20.7,53.6,998.9,2.3,14.2,0,1,0,32,3,0,13.100000000000001,0.0,1,0.0,1.0
Chiang_Mai,8,Rainy,33.2,21.9,27.6,72.5,995.4499999999999,9.8,20.5,1,1,1,239,0,0,11.300000000000004,1.3999999999999986,3,0.7071067811865476,0.7071067811865476
Hat_Yai,9,Rainy,29.6,22.8,26.2,85.4,1012.6,9.7,21.5,1,1,1,252,6,1,6.800000000000001,1.3000000000000007,3,1.2246467991473532e-16,-1.0
Khon_Kaen,5,Summer,35.4,25.0,30.2,62.5,1000.9,7.9,17.6,1,1,0,150,2,0,10.399999999999999,7.399999999999999,2,0.7071067811865476,-0.7071067811865475
Bangkok,2,Winter,24.6,19.5,22.1,73.4,1014.0,8.7,19.5,0,0,0,47,4,0,5.100000000000001,0.0,0,1.2246467991473532e-16,-1.0
Bangkok,9,Rainy,31.1,22.8,27.0,95.0,1014.1,11.6,19.8,1,1,1,261,1,0,8.3,3.0,3,0.7071067811865476,-0.7071067811865475
Bangkok,9,Rainy,27.4,24.4,25.9,76.6,1014.8,7.3,20.95126903553299,1,1,1,256,3,0,3.0,3.448730964467007,3,-0.7071067811865475,-0.7071067811865477
Hat_Yai,9,Rainy,31.4,23.5,27.4,94.1,1005.5,11.4,22.0,1,1,1,264,4,0,7.899999999999999,1.5,3,0.7071067811865476,-0.7071067811865475
Khon_Kaen,2,Winter,28.0,21.9,25.0,51.9,1003.0,3.7,20.5,1,1,0,36,0,0,6.100000000000001,1.3999999999999986,2,-1.0,-1.8369701987210297e-16
Khon_Kaen,3,Summer,32.8,24.0,28.4,53.8,1000.5,8.8,20.1,0,1,0,91,6,1,8.799999999999997,3.8999999999999986,1,-1.0,-1.8369701987210297e-16
Khon_Kaen,8,Rainy,32.7,25.0,28.9,95.0,1004.6,5.3,19.2,1,1,1,243,4,0,7.700000000000003,5.800000000000001,3,-0.7071067811865477,0.7071067811865474
Phuket,1,Winter,30.0,23.4,26.7,66.2,1004.2,8.6,20.0,0,0,0,31,2,0,6.600000000000001,3.3999999999999986,0,0.7071067811865476,0.7071067811865476
Chiang_Mai,1,Winter,32.1,14.1,23.1,66.7,1005.7,7.8,12.1,0,0,1,17,4,0,18.0,2.0,1,0.7071067811865476,-0.7071067811865475
Chiang_Mai,1,Winter,33.8,17.3,25.5,55.3,995.4499999999999,4.1,17.3,1,0,1,25,5,1,16.499999999999996,0.0,2,-0.7071067811865477,0.7071067811865474
Phuket,8,Rainy,29.6,22.1,25.9,95.0,1005.4,9.6,22.1,1,1,1,229,4,0,7.5,0.0,3,-1.0,-1.8369701987210297e-16
Khon_Kaen,3,Summer,34.4,20.2,27.3,58.1,1009.4,9.5,17.6,0,0,0,80,2,0,14.2,2.599999999999998,0,0.0,1.0
Hat_Yai,10,Rainy,30.4,24.6,27.5,95.0,1006.9,5.3,21.1,1,1,1,297,2,0,5.799999999999997,3.5,3,1.2246467991473532e-16,-1.0
Bangkok,6,Rainy,27.7,23.7,25.7,95.0,1007.9,9.0,18.9,1,1,1,162,0,0,4.0,4.800000000000001,3,1.2246467991473532e-16,-1.0
Chiang_Mai,12,Winter,29.9,13.849999999999998,21.3,68.2,999.3,2.3,12.7,1,0,1,356,5,1,16.05,1.1499999999999986,2,1.2246467991473532e-16,-1.0
Bangkok,7,Rainy,29.6,20.6,25.1,95.0,1005.0,5.9,19.6,1,1,1,193,3,0,9.0,1.0,3,0.0,1.0
Khon_Kaen,2,Winter,28.0,15.3,21.7,46.6,1005.7,9.8,15.3,0,1,1,35,6,1,12.7,0.0,2,0.7071067811865476,0.7071067811865476
Phuket,7,Rainy,30.2,25.1,27.7,95.0,1011.4,6.3,24.4,1,1,1,208,4,0,5.099999999999998,0.7000000000000028,3,0.7071067811865476,0.7071067811865476
Bangkok,12,Winter,26.3,20.3,23.3,55.5,1007.3,12.9,18.6,0,1,0,346,2,0,6.0,1.6999999999999993,1,1.2246467991473532e-16,-1.0
Phuket,11,Winter,29.3,21.6,25.5,77.6,1010.8,10.6,21.6,1,0,1,326,3,0,7.699999999999999,0.0,2,-1.0,-1.8369701987210297e-16
Phuket,10,Rainy,31.7,25.5,28.6,95.0,1008.4,14.9,22.7,1,1,1,275,1,0,6.199999999999999,2.8000000000000007,3,0.0,1.0
Phuket,12,Winter,28.2,23.2,25.7,76.8,1004.6,10.5,19.8,1,0,1,351,0,0,5.0,3.3999999999999986,2,-0.7071067811865475,-0.7071067811865477
Khon_Kaen,1,Winter,31.903341902313628,20.818461538461538,26.9,65.8,1005.203350515464,5.4,18.737903225806452,0,0,0,5,4,0,11.08488036385209,2.0805583126550857,0,1.2246467991473532e-16,-1.0
Hat_Yai,5,Summer,32.7,26.8,29.8,70.7,1010.5,8.4,23.7,0,0,1,148,0,0,5.900000000000002,3.1000000000000014,1,1.0,6.123233995736766e-17
Chiang_Mai,1,Winter,28.6,20.7,24.7,48.0,999.8,3.1,16.9,1,0,1,19,6,1,7.900000000000002,3.8000000000000007,2,-1.0,-1.8369701987210297e-16
Bangkok,6,Rainy,27.3,23.7,25.5,95.0,1006.2,10.9,19.3,1,1,1,165,3,0,3.6000000000000014,4.399999999999999,3,1.2246467991473532e-16,-1.0
Chiang_Mai,5,Summer,34.9,22.4,28.6,55.9,1003.8,2.3,20.9,1,1,0,144,3,0,12.5,1.5,2,0.7071067811865476,0.7071067811865476
Phuket,8,Rainy,32.1,23.8,28.0,92.4,1011.3,12.1,23.8,1,1,1,216,5,1,8.3,0.0,3,-0.7071067811865475,-0.7071067811865477
Phuket,3,Summer,35.7,27.1,31.4,78.3,1010.7,8.5,24.4,0,1,1,85,0,0,8.600000000000001,2.700000000000003,2,1.0,6.123233995736766e-17
Bangkok,2,Winter,24.3,20.2,22.3,61.5,1009.5,6.0,18.8,0,0,0,58,1,0,4.100000000000001,1.3999999999999986,0,1.2246467991473532e-16,-1.0
Hat_Yai,1,Winter,30.6,22.0,26.3,75.0,1009.0,7.7,18.6,0,0,0,6,5,1,8.600000000000001,3.3999999999999986,0,-0.7071067811865477,0.7071067811865474
Bangkok,2,Winter,27.5,18.9,23.2,64.2,1013.4,11.8,18.9,0,0,0,43,0,0,8.600000000000001,0.0,0,1.0,6.123233995736766e-17
Phuket,1,Winter,28.6,21.4,25.0,68.0,1009.1,14.6,19.5,1,1,0,19,4,0,7.200000000000003,1.8999999999999986,2,0.7071067811865476,-0.7071067811865475
Phuket,7,Rainy,31.6,24.0,27.8,86.1,1010.3,7.3,22.4,1,1,1,202,5,1,7.600000000000001,1.6000000000000014,3,-1.0,-1.8369701987210297e-16
Bangkok,4,Summer,30.5,25.8,28.1,52.8,1012.0,6.9,19.9,1,1,0,104,5,1,4.699999999999999,5.900000000000002,2,-0.7071067811865477,0.7071067811865474
Bangkok,1,Winter,26.7,19.8,23.2,68.2,1009.9,6.7,17.5,0,0,0,18,3,0,6.899999999999999,2.3000000000000007,0,1.0,6.123233995736766e-17
Hat_Yai,1,Winter,28.5,22.0,25.3,84.6,1010.0,14.8,22.0,1,1,0,19,4,0,6.5,0.0,2,-0.7071067811865477,0.7071067811865474
Phuket,7,Rainy,29.6,25.1,27.4,95.0,1010.5,11.9,25.0,1,1,1,190,0,0,4.5,0.10000000000000142,3,0.7071067811865476,-0.7071067811865475
Hat_Yai,9,Rainy,29.6,21.4,25.5,82.8,1012.0,14.2,20.5,1,1,1,268,1,0,8.200000000000003,0.8999999999999986,3,-1.0,-1.8369701987210297e-16
Khon_Kaen,1,Winter,33.3,15.2,24.3,51.3,1005.203350515464,9.5,18.737903225806452,1,0,0,2,1,0,18.099999999999998,-3.5379032258064527,1,-0.7071067811865477,0.7071067811865474
Hat_Yai,8,Rainy,32.4,22.0,27.2,95.0,1005.4,7.1,20.2,1,1,1,214,3,0,10.399999999999999,1.8000000000000007,3,-1.0,-1.8369701987210297e-16
Hat_Yai,2,Winter,29.1,21.9,25.5,80.7,1010.0,10.2,21.9,0,0,0,56,6,1,7.200000000000003,0.0,0,0.0,1.0
Phuket,1,Winter,28.3,22.1,25.2,72.6,1010.6,14.9,20.5,0,0,0,5,6,1,6.199999999999999,1.6000000000000014,0,-0.7071067811865475,-0.7071067811865477
Chiang_Mai,4,Summer,37.6,18.7,28.2,56.4,1001.5,3.2,14.4,1,0,0,109,3,0,18.900000000000002,4.299999999999999,1,0.7071067811865476,-0.7071067811865475
Bangkok,7,Rainy,30.5,25.2,27.8,85.6,1011.7,5.8,21.6,1,1,1,194,4,0,5.300000000000001,3.599999999999998,3,-1.0,-1.8369701987210297e-16
Chiang_Mai,11,Winter,26.9,13.849999999999998,20.0,57.9,997.4,5.0,12.1,1,1,1,307,5,1,13.05,1.7499999999999982,3,1.2246467991473532e-16,-1.0
Bangkok,12,Winter,25.1,21.2,23.1,52.6,1010.4,12.5,19.3,1,0,1,342,5,1,3.900000000000002,1.8999999999999986,2,-0.7071067811865477,0.7071067811865474
Khon_Kaen,1,Winter,31.903341902313628,17.0,22.9,49.4,1008.4,10.8,17.0,0,1,0,26,6,1,14.903341902313628,0.0,1,0.7071067811865476,0.7071067811865476
Bangkok,7,Rainy,26.3,23.3,24.8,84.0,1012.0,5.2,23.3,1,1,1,190,0,0,3.0,0.0,3,-1.0,-1.8369701987210297e-16
Phuket,3,Summer,34.3,27.9,31.1,61.4,1010.5,16.0,24.1,1,1,1,90,5,1,6.399999999999999,3.799999999999997,3,-0.7071067811865477,0.7071067811865474
Bangkok,1,Winter,27.6,20.1,23.9,75.9,1008.9,5.2,19.7,0,0,1,24,4,0,7.5,0.40000000000000213,1,1.2246467991473532e-16,-1.0
Chiang_Mai,9,Rainy,34.1,17.9,26.0,61.5,995.4499999999999,7.4,15.5,1,1,1,269,2,0,16.200000000000003,2.3999999999999986,3,-1.0,-1.8369701987210297e-16
Phuket,4,Summer,33.0,27.0,30.0,62.6,1005.9,7.6,26.1,1,1,0,99,0,0,6.0,0.8999999999999986,2,0.7071067811865476,-0.7071067811865475
