date,location,month,season,temp_max,temp_min,temp_avg,humidity,pressure,wind_speed,wind_direction,dew_point,rain_3days_ago,rain_2days_ago,rain_1day_ago,rain_probability,rainfall
2024-05-11,Chiang_Mai,5,Summer,37.4,20.5,29.0,63.6,995.5,8.7,E,18.6,1,0,1,69.4,0
2024-05-11,Phuket,5,Summer,32.2,27.3,29.7,69.8,1007.9,10.0,S,26.0,1,1,1,92.1,1
2024-05-11,Khon_Kaen,5,Summer,37.6,22.6,30.1,64.5,1009.1,5.2,NW,21.5,1,0,0,51.9,1
2024-05-11,Hat_Yai,5,Summer,34.9,27.0,31.0,71.3,1012.3,5.4,E,23.2,1,1,1,88.9,0
2024-05-12,Bangkok,5,Summer,31.7,27.7,29.7,62.7,1012.0,10.7,NE,21.5,1,1,1,85.3,1
2024-05-12,Chiang_Mai,5,Summer,34.1,20.7,27.4,58.6,997.5,3.9,NE,19.7,0,1,1,66.9,1
2024-05-12,Phuket,5,Summer,35.0,25.7,30.3,74.9,1010.1,15.0,NE,24.2,1,1,0,85.4,1
2024-05-12,Khon_Kaen,5,Summer,33.0,24.6,28.8,56.0,1008.3,3.7,SW,18.1,0,0,1,44.5,0
2024-05-12,Hat_Yai,5,Summer,36.5,25.0,30.7,63.3,1008.0,7.1,NE,24.6,1,1,0,70.2,1
2024-05-13,Bangkok,5,Summer,30.7,27.4,29.0,51.0,1005.8,9.2,S,24.2,1,1,1,83.1,1
2024-05-13,Chiang_Mai,5,Summer,31.1,24.9,28.0,63.6,1005.7,8.9,N,17.7,1,1,1,78.3,1
2024-05-13,Phuket,5,Summer,35.6,27.1,31.4,65.3,1011.3,8.7,NE,25.4,1,0,1,71.7,0
2024-05-13,Khon_Kaen,5,Summer,34.3,20.5,27.4,68.4,1001.9,3.2,S,17.6,0,1,1,68.8,0
2024-05-13,Hat_Yai,5,Summer,34.4,25.7,30.1,59.0,1010.4,12.0,NE,22.4,1,0,0,54.9,1
2024-05-14,Bangkok,5,Summer,31.6,28.8,30.2,50.1,1005.3,5.4,SE,26.4,1,1,1,86.0,0
2024-05-14,Chiang_Mai,5,Summer,33.0,24.3,28.7,48.7,1003.9,4.2,NE,20.9,1,1,0,65.2,0
2024-05-14,Phuket,5,Summer,34.7,28.1,31.4,64.7,1004.9,16.6,NE,24.1,0,1,1,80.5,1
2024-05-14,Khon_Kaen,5,Summer,33.6,24.4,29.0,68.7,1003.1,8.3,E,21.9,1,1,0,73.7,1
2024-05-14,Hat_Yai,5,Summer,34.7,27.4,31.0,68.7,1012.9,7.2,W,21.5,0,0,1,54.8,0
2024-05-15,Bangkok,5,Summer,31.6,25.5,28.6,66.8,1009.8,3.0,S,20.6,1,1,0,67.2,0
2024-05-15,Chiang_Mai,5,Summer,31.1,23.4,27.2,54.3,1002.1,5.2,N,22.2,1,0,1,67.6,1
2024-05-15,Phuket,5,Summer,,25.3,29.0,71.3,1006.9,13.9,,22.7,1,1,0,81.8,1
2024-05-15,Khon_Kaen,5,Summer,37.2,25.2,31.2,63.2,1003.3,9.8,N,21.0,1,0,1,68.1,0
2024-05-15,Hat_Yai,5,Summer,34.3,24.3,29.3,63.2,1012.4,8.2,E,24.3,0,1,0,53.7,0
2024-05-16,Bangkok,5,Summer,34.5,25.8,30.1,46.0,1005.7,12.0,W,25.8,1,0,0,61.1,1
2024-05-16,Chiang_Mai,5,Summer,38.6,24.0,31.3,73.0,995.1,2.1,SW,21.2,0,1,1,80.3,1
2024-05-16,Phuket,5,Summer,35.3,25.9,30.6,66.7,1009.9,6.7,W,23.0,1,0,0,55.0,1
2024-05-16,Khon_Kaen,5,Summer,33.0,20.9,27.0,57.4,1007.0,5.4,W,19.6,0,1,1,62.0,0
2024-05-16,Hat_Yai,5,Summer,32.8,27.4,30.1,74.9,1009.4,5.4,NE,22.6,1,0,0,61.4,1
2024-05-17,Bangkok,5,Summer,33.8,25.9,29.9,73.3,1010.2,5.0,E,25.9,0,0,1,63.7,0
2024-05-17,Chiang_Mai,5,Summer,34.6,19.1,26.9,52.9,996.0,9.0,S,14.1,1,1,1,77.0,1
2024-05-17,Phuket,5,Summer,35.4,28.6,32.0,68.9,1009.4,12.0,NE,24.4,0,0,1,64.7,1
2024-05-17,Khon_Kaen,5,Summer,32.4,24.1,28.3,44.6,1008.2,6.8,SW,24.1,1,1,1,81.8,1
2024-05-17,Hat_Yai,5,Summer,35.2,26.6,30.9,68.2,1005.3,6.4,E,22.8,0,0,1,58.2,1
2024-05-18,Bangkok,5,Summer,29.5,26.5,28.0,45.8,1009.0,4.2,N,22.0,0,1,0,48.9,0
2024-05-18,Chiang_Mai,5,Summer,32.4,20.3,26.4,47.3,1001.8,9.2,NW,17.2,1,1,1,76.8,1
2024-05-18,Phuket,5,Summer,35.8,27.0,31.4,64.8,1011.4,17.6,W,27.0,0,1,1,82.0,1
2024-05-18,Khon_Kaen,5,Summer,34.3,21.4,27.9,45.9,1000.5,5.3,E,20.1,1,1,1,80.9,1
2024-05-18,Hat_Yai,5,Summer,37.3,26.7,32.0,64.1,1007.7,12.1,SW,21.4,0,1,1,73.2,1
2024-05-19,Bangkok,5,Summer,30.7,26.7,28.7,55.4,1010.8,7.2,NW,21.9,1,0,0,48.3,1
2024-05-19,Chiang_Mai,5,Summer,36.0,25.9,31.0,53.7,994.8,3.5,SE,22.1,1,1,1,86.1,1
2024-05-19,Phuket,5,Summer,33.8,26.6,30.2,72.8,1011.0,16.3,W,22.6,1,1,1,97.5,1
2024-05-19,Khon_Kaen,5,Summer,36.3,21.8,29.1,73.2,1006.3,10.1,NW,17.0,1,1,1,89.9,1
2024-05-19,Hat_Yai,5,Summer,34.1,24.4,29.2,59.0,1012.1,14.9,SW,24.4,1,1,1,88.7,1
2024-05-20,Bangkok,5,Summer,30.4,28.4,29.4,66.1,1010.4,4.7,NE,21.6,0,0,1,52.8,1
2024-05-20,Chiang_Mai,5,Summer,34.5,19.7,27.1,45.4,1004.0,6.6,SW,19.5,1,1,1,78.4,1
2024-05-20,Phuket,5,Summer,33.3,25.4,29.4,60.3,1006.0,13.5,E,22.5,1,1,1,88.0,1
2024-05-20,Khon_Kaen,5,Summer,32.4,25.7,29.0,58.9,1009.9,3.3,W,18.0,1,1,1,73.7,1
2024-05-20,Hat_Yai,5,Summer,34.3,25.5,29.9,67.9,1008.0,13.7,SE,24.9,1,1,1,96.1,1
2024-05-21,Bangkok,5,Summer,30.5,25.1,27.8,54.5,1012.6,7.6,NW,25.1,0,1,1,67.1,0
2024-05-21,Chiang_Mai,5,Summer,38.1,18.4,28.2,49.6,995.0,9.5,NW,15.8,1,1,1,78.5,1
2024-05-21,Phuket,5,Summer,33.5,27.0,30.2,63.5,1004.6,9.4,N,24.9,1,1,1,87.4,1
2024-05-21,Khon_Kaen,5,Summer,36.9,21.5,29.2,48.4,1009.7,3.9,NW,21.5,1,1,1,77.9,1
2024-05-21,Hat_Yai,5,Summer,33.4,25.7,29.5,68.2,1012.7,10.8,SW,25.7,1,1,1,94.8,1
2024-05-22,Bangkok,5,Summer,32.2,27.3,29.7,67.6,1014.2,6.8,SE,22.6,1,1,0,70.2,1
2024-05-22,Chiang_Mai,5,Summer,37.5,23.7,30.6,71.2,1002.3,8.5,W,23.7,1,1,1,93.2,1
2024-05-22,Phuket,5,Summer,34.4,27.3,30.8,71.5,1009.6,9.6,SE,23.1,1,1,1,89.1,0
2024-05-22,Khon_Kaen,5,Summer,35.4,26.5,31.0,54.9,1008.7,4.0,SW,17.3,1,1,1,73.4,1
2024-05-22,Hat_Yai,5,Summer,34.6,25.1,29.8,69.6,1007.2,10.0,SE,22.1,1,1,1,87.6,1
2024-05-23,Bangkok,5,Summer,29.7,24.0,26.9,61.9,1011.4,8.3,SE,23.3,1,0,1,66.5,1
2024-05-23,Chiang_Mai,5,Summer,34.9,22.4,28.6,55.9,1003.8,2.3,NE,20.9,1,1,0,65.2,1
2024-05-23,Phuket,5,Summer,35.6,27.1,31.3,63.1,1008.6,9.4,N,26.8,1,1,1,87.3,1
2024-05-23,Khon_Kaen,5,Summer,36.1,20.8,28.5,58.1,1008.2,3.5,E,20.0,1,1,1,76.8,1
2024-05-23,Hat_Yai,5,Summer,37.0,26.8,,68.6,1007.2,9.6,S,,1,1,1,85.9,1
2024-05-24,Bangkok,5,Summer,31.7,27.3,29.5,45.4,1014.7,12.0,W,22.1,0,1,1,69.5,1
2024-05-24,Chiang_Mai,5,Summer,31.7,21.9,26.8,40.9,995.9,8.7,SE,19.2,1,0,1,67.1,0
2024-05-24,Phuket,5,Summer,32.6,28.5,30.5,63.9,1008.1,8.3,S,22.9,1,1,1,83.6,0
2024-05-24,Khon_Kaen,5,Summer,36.5,22.4,29.4,42.6,1002.3,3.3,SE,22.4,1,1,0,67.7,1
2024-05-24,Hat_Yai,5,Summer,37.1,24.4,30.8,69.8,1007.8,7.4,NW,24.4,1,1,1,90.2,1
2024-05-25,Bangkok,5,Summer,34.4,26.0,30.2,74.5,1012.0,5.0,N,22.0,1,1,1,90.0,1
2024-05-25,Chiang_Mai,5,Summer,38.3,18.0,28.2,41.0,994.0,5.0,S,18.0,0,1,0,51.6,0
2024-05-25,Phuket,5,Summer,33.9,25.6,29.8,64.9,1005.3,10.9,NE,24.4,1,1,1,92.9,1
2024-05-25,Khon_Kaen,5,Summer,35.6,24.0,29.8,49.7,1003.5,5.1,W,22.3,1,0,0,52.0,0
2024-05-25,Hat_Yai,5,Summer,36.4,24.1,30.2,73.9,1012.2,8.1,S,22.6,1,1,0,75.2,1
2024-05-26,Bangkok,5,Summer,30.1,24.8,27.5,46.5,1009.4,10.2,N,20.6,1,1,1,82.1,1
2024-05-26,Chiang_Mai,5,Summer,31.4,21.6,26.5,52.9,995.4,8.3,SW,20.8,1,0,1,69.3,1
2024-05-26,Phuket,5,Summer,32.2,27.0,29.6,62.1,1010.1,8.3,S,22.7,1,1,1,81.0,1
2024-05-26,Khon_Kaen,5,Summer,34.5,27.0,30.8,68.3,1004.1,3.9,NW,24.6,0,0,1,61.2,0
2024-05-26,Hat_Yai,5,Summer,32.5,24.6,28.6,73.4,1005.0,12.9,S,22.3,1,0,0,68.4,1
2024-05-27,Bangkok,5,Summer,33.1,26.3,29.7,74.6,1005.3,12.8,E,21.8,1,1,1,98.6,1
2024-05-27,Chiang_Mai,5,Summer,39.0,22.5,30.8,45.2,995.6,9.8,SE,15.8,0,1,1,63.2,1
2024-05-27,Phuket,5,Summer,32.3,27.1,29.7,61.3,1006.3,6.5,N,27.1,1,1,1,87.4,1
2024-05-27,Khon_Kaen,5,Summer,34.6,26.3,30.5,50.5,1009.9,10.8,NW,20.2,0,1,1,66.7,1
2024-05-27,Hat_Yai,5,Summer,32.7,26.8,29.8,70.7,1010.5,8.4,E,23.7,0,0,1,59.0,1
2024-05-28,Bangkok,5,Summer,34.7,28.9,31.8,72.4,1011.3,6.1,NE,25.5,1,1,1,92.6,1
2024-05-28,Chiang_Mai,5,Summer,37.6,19.7,28.6,47.5,1001.5,7.5,SE,16.9,1,1,1,76.5,1
2024-05-28,Phuket,5,Summer,32.5,28.7,30.6,67.8,1004.5,9.7,W,25.5,1,1,1,91.6,1
2024-05-28,Khon_Kaen,5,Summer,32.8,26.5,29.7,51.3,1006.4,3.0,SW,21.4,1,1,1,79.5,1
2024-05-28,Hat_Yai,5,Summer,35.8,24.9,30.4,59.6,1009.5,5.3,SE,22.0,0,1,1,63.7,1
2024-05-29,Bangkok,5,Summer,30.7,26.3,28.5,72.3,1008.2,5.4,N,20.0,1,1,1,86.8,1
2024-05-29,Chiang_Mai,5,Summer,38.8,21.2,30.0,40.0,998.8,5.9,E,17.4,1,1,1,78.5,0
2024-05-29,Phuket,5,Summer,35.5,28.9,32.2,75.5,1008.8,11.8,SE,26.7,1,1,1,100.0,1
2024-05-29,Khon_Kaen,5,Summer,35.4,25.0,30.2,62.5,1000.9,7.9,SE,17.6,1,1,0,64.7,1
2024-05-29,Hat_Yai,5,Summer,37.2,25.7,31.5,76.1,1012.3,6.5,SW,22.6,1,1,1,92.0,1
2024-05-30,Bangkok,5,Summer,32.3,23.2,27.7,56.9,1006.2,10.5,SW,19.3,1,1,1,82.3,0
2024-05-30,Chiang_Mai,5,Summer,34.7,23.1,28.9,44.8,1002.3,2.9,SW,15.2,1,1,1,74.1,1
2024-05-30,Phuket,5,Summer,34.8,28.0,31.4,76.5,1005.0,15.7,NE,23.6,1,1,1,100.0,1
2024-05-30,Khon_Kaen,5,Summer,31.8,26.7,29.3,71.1,1000.7,,,21.6,1,0,1,76.5,0
2024-05-30,Hat_Yai,5,Summer,34.1,27.9,31.0,70.1,1012.7,10.5,NE,22.8,1,1,0,77.6,1
2024-05-31,Bangkok,5,Summer,33.8,23.5,28.7,47.8,1012.1,9.7,NW,23.5,1,1,0,65.2,0
2024-05-31,Chiang_Mai,5,Summer,34.2,23.2,28.7,54.0,995.3,4.7,SE,20.6,1,1,1,84.0,1
2024-05-31,Phuket,5,Summer,35.2,28.2,31.7,77.5,1006.7,9.9,NE,22.5,1,1,1,94.7,1
2024-05-31,Khon_Kaen,5,Summer,32.7,23.2,28.0,45.2,1009.2,8.3,N,18.1,0,1,1,59.1,1
2024-05-31,Hat_Yai,5,Summer,37.5,26.6,32.0,76.4,1007.5,6.9,W,26.1,1,0,1,82.7,1
2024-06-01,Bangkok,6,Rainy,30.2,25.4,27.8,72.2,1007.3,9.9,SW,25.2,1,0,0,100.0,1
2024-06-01,Chiang_Mai,6,Rainy,33.3,17.7,25.5,65.0,1001.6,6.2,SE,17.7,1,1,1,100.0,1
2024-06-01,Phuket,6,Rainy,30.5,23.1,26.8,95.0,1006.0,13.8,N,23.1,1,1,1,100.0,1
2024-06-01,Khon_Kaen,6,Rainy,,22.4,27.6,84.6,1007.5,7.5,NW,,1,1,1,100.0,1
2024-06-01,Hat_Yai,6,Rainy,33.4,21.7,27.5,90.7,1005.2,14.2,SW,20.3,0,1,1,100.0,1
2024-06-02,Bangkok,6,Rainy,31.8,22.1,27.0,87.7,1012.0,10.3,SE,18.5,0,0,1,100.0,1
2024-06-02,Chiang_Mai,6,Rainy,31.2,20.3,25.7,82.1,995.8,4.2,S,14.4,1,1,1,100.0,1
2024-06-02,Phuket,6,Rainy,32.5,24.3,28.4,95.0,1005.3,9.5,NE,24.3,1,1,1,100.0,1
2024-06-02,Khon_Kaen,6,Rainy,33.1,22.1,27.6,78.6,1009.9,3.1,S,18.4,1,1,1,100.0,1
2024-06-02,Hat_Yai,6,Rainy,31.4,24.3,27.9,95.0,1006.7,6.8,SE,24.3,1,1,1,100.0,1
2024-06-03,Bangkok,6,Rainy,28.6,22.1,25.4,85.4,1008.8,12.5,NE,22.1,0,1,1,100.0,1
2024-06-03,Chiang_Mai,6,Rainy,32.5,22.2,27.3,75.0,1004.8,7.2,N,17.0,1,1,1,100.0,1
2024-06-03,Phuket,6,Rainy,32.9,23.1,28.0,95.0,1006.5,12.0,S,23.0,1,1,1,100.0,1
2024-06-03,Khon_Kaen,6,Rainy,35.2,18.7,27.0,88.7,1005.8,3.4,NE,18.7,1,1,1,100.0,1
2024-06-03,Hat_Yai,6,Rainy,29.6,23.1,26.3,95.0,1011.5,14.9,SE,23.1,1,1,1,100.0,1
2024-06-04,Bangkok,6,Rainy,27.4,24.2,25.8,89.3,1006.7,3.9,E,24.2,1,1,1,100.0,1
2024-06-04,Chiang_Mai,6,Rainy,30.7,16.0,23.4,94.0,998.0,3.7,N,16.0,1,1,1,100.0,1
2024-06-04,Phuket,6,Rainy,32.7,25.1,28.9,86.6,1007.7,16.1,SE,20.9,1,1,1,100.0,1
2024-06-04,Khon_Kaen,6,Rainy,34.9,20.2,27.5,77.7,1003.4,8.5,NE,20.2,1,1,1,100.0,1
2024-06-04,Hat_Yai,6,Rainy,29.9,23.7,26.8,90.2,1010.4,7.0,NE,22.9,1,1,1,100.0,1
2024-06-05,Bangkok,6,Rainy,27.9,21.6,24.8,93.5,1006.1,8.3,S,21.6,1,1,1,100.0,1
2024-06-05,Chiang_Mai,6,Rainy,31.4,23.9,27.6,90.6,1000.0,5.5,NW,14.5,1,1,1,100.0,1
2024-06-05,Phuket,6,Rainy,31.5,24.0,27.8,95.0,1011.3,12.9,S,24.0,1,1,1,100.0,1
2024-06-05,Khon_Kaen,6,Rainy,33.1,17.6,25.4,70.3,1007.6,5.6,NE,16.4,1,1,1,100.0,1
2024-06-05,Hat_Yai,6,Rainy,32.1,22.4,27.2,84.6,1010.9,6.8,NE,22.4,1,1,1,100.0,1
2024-06-06,Bangkok,6,Rainy,29.4,23.2,26.3,82.7,1005.8,7.5,NE,21.8,1,1,1,100.0,1
2024-06-06,Chiang_Mai,6,Rainy,30.7,18.8,24.8,62.9,1000.5,2.5,SW,17.6,1,1,1,100.0,1
2024-06-06,Phuket,6,Rainy,31.4,24.5,27.9,86.7,1008.9,10.6,W,23.3,1,1,1,100.0,1
2024-06-06,Khon_Kaen,6,Rainy,29.4,24.9,27.2,81.3,1006.0,4.2,E,22.7,1,1,1,100.0,1
2024-06-06,Hat_Yai,6,Rainy,34.2,22.4,28.3,88.2,1009.9,9.6,E,21.3,1,1,1,100.0,1
2024-06-07,Bangkok,6,Rainy,27.6,24.6,26.1,93.1,1014.2,12.0,E,18.0,1,1,1,100.0,1
2024-06-07,Chiang_Mai,6,Rainy,33.5,16.3,24.9,73.3,996.0,5.1,W,16.3,1,1,1,100.0,1
2024-06-07,Phuket,6,Rainy,32.7,24.0,28.4,85.5,1008.6,8.4,NW,24.0,1,1,1,100.0,1
2024-06-07,Khon_Kaen,6,Rainy,35.2,18.1,26.7,78.4,1001.3,10.6,N,18.1,1,1,1,100.0,1
2024-06-07,Hat_Yai,6,Rainy,33.1,,28.0,,,8.9,,21.1,1,1,1,100.0,1
2024-06-08,Bangkok,6,Rainy,31.4,20.5,26.0,92.3,1010.5,7.1,SE,20.5,1,1,1,100.0,1
2024-06-08,Chiang_Mai,6,Rainy,35.2,16.4,25.8,74.0,1005.7,2.2,W,16.4,1,1,1,100.0,1
2024-06-08,Phuket,6,Rainy,31.2,25.9,28.6,95.0,1007.6,15.0,SE,23.0,1,1,1,100.0,1
2024-06-08,Khon_Kaen,6,Rainy,31.7,18.4,25.0,75.1,1000.4,6.5,NW,16.5,1,1,1,100.0,1
2024-06-08,Hat_Yai,6,Rainy,33.3,,28.4,86.2,1005.7,6.4,NE,,1,1,1,100.0,1
2024-06-09,Bangkok,6,Rainy,29.5,25.5,27.5,78.8,1007.6,3.6,NE,24.7,1,1,1,100.0,1
2024-06-09,Chiang_Mai,6,Rainy,28.4,16.6,22.5,66.4,997.9,8.6,S,16.6,1,1,1,100.0,1
2024-06-09,Phuket,6,Rainy,30.8,22.7,26.7,95.0,1011.2,11.8,SE,22.7,1,1,1,100.0,1
2024-06-09,Khon_Kaen,6,Rainy,30.7,17.9,24.3,70.0,1000.7,10.6,NE,17.9,1,1,1,100.0,1
2024-06-09,Hat_Yai,6,Rainy,32.9,22.5,27.7,95.0,1010.2,13.3,NE,22.5,1,1,1,100.0,1
2024-06-10,Bangkok,6,Rainy,27.7,23.7,25.7,95.0,1007.9,9.0,S,18.9,1,1,1,100.0,1
2024-06-10,Chiang_Mai,6,Rainy,28.1,17.8,22.9,81.0,997.1,7.1,N,17.8,1,1,1,100.0,1
2024-06-10,Phuket,6,Rainy,31.8,22.4,27.1,95.0,1010.9,9.0,NW,21.0,1,1,1,100.0,1
2024-06-10,Khon_Kaen,6,Rainy,29.6,23.7,26.6,95.0,1010.0,9.8,NW,21.6,1,1,1,100.0,1
2024-06-10,Hat_Yai,6,Rainy,30.1,21.7,25.9,88.2,1010.9,10.5,E,21.7,1,1,1,100.0,1
2024-06-11,Bangkok,6,Rainy,32.0,21.0,26.5,86.5,1013.0,6.8,SE,20.6,1,1,1,100.0,1
2024-06-11,Chiang_Mai,6,Rainy,30.2,22.5,26.4,67.1,1000.8,4.8,NW,14.8,1,1,1,100.0,1
2024-06-11,Phuket,6,Rainy,31.5,24.1,27.8,95.0,1009.7,7.5,NW,22.7,1,1,1,100.0,1
2024-06-11,Khon_Kaen,6,Rainy,,,27.1,85.2,,,SW,20.7,1,1,1,100.0,1
2024-06-11,Hat_Yai,6,Rainy,31.1,21.4,26.3,82.7,1010.3,11.7,SE,21.4,1,1,1,100.0,1
2024-06-12,Bangkok,6,Rainy,27.7,20.1,23.9,92.5,1007.1,10.8,SE,20.1,1,1,1,100.0,1
2024-06-12,Chiang_Mai,6,Rainy,33.4,20.4,26.9,78.5,998.7,9.6,N,17.6,1,1,1,100.0,1
2024-06-12,Phuket,6,Rainy,32.6,22.3,27.5,91.7,1007.1,9.3,W,21.0,1,1,1,100.0,1
2024-06-12,Khon_Kaen,6,Rainy,29.9,21.1,25.5,80.3,,,N,21.1,1,1,1,100.0,1
2024-06-12,Hat_Yai,6,Rainy,30.9,23.0,27.0,95.0,1012.0,12.0,E,22.5,1,1,1,100.0,1
2024-06-13,Bangkok,6,Rainy,27.3,23.7,25.5,95.0,1006.2,10.9,S,19.3,1,1,1,100.0,1
2024-06-13,Chiang_Mai,6,Rainy,33.2,18.2,25.7,75.3,994.7,9.2,SW,18.2,1,1,1,100.0,1
2024-06-13,Phuket,6,Rainy,30.7,24.1,27.4,91.9,1010.0,10.6,NW,23.0,1,1,1,100.0,1
2024-06-13,Khon_Kaen,6,Rainy,34.1,22.7,28.4,76.8,1005.3,6.9,N,18.9,1,1,1,100.0,1
2024-06-13,Hat_Yai,6,Rainy,31.5,24.3,27.9,95.0,1011.7,9.1,NE,23.2,1,1,1,100.0,1
2024-06-14,Bangkok,6,Rainy,28.3,21.8,25.1,86.9,1005.7,8.7,W,21.8,1,1,1,100.0,1
2024-06-14,Chiang_Mai,6,Rainy,30.5,17.6,24.1,70.7,1004.0,4.6,N,17.6,1,1,1,100.0,1
2024-06-14,Phuket,6,Rainy,32.8,23.3,28.0,95.0,1005.7,6.7,W,23.3,1,1,1,100.0,1
2024-06-14,Khon_Kaen,6,Rainy,30.6,17.6,24.1,,1005.9,,E,,1,1,1,100.0,1
2024-06-14,Hat_Yai,6,Rainy,32.7,23.4,28.1,84.3,1009.1,14.2,E,20.2,1,1,1,100.0,1
2024-06-15,Bangkok,6,Rainy,26.0,24.0,25.0,95.0,1006.1,11.4,S,24.0,1,1,1,100.0,1
2024-06-15,Chiang_Mai,6,Rainy,29.9,16.0,23.0,84.3,996.9,6.1,NE,15.5,1,1,1,100.0,1
2024-06-15,Phuket,6,Rainy,30.8,24.5,27.7,95.0,1009.5,12.5,SW,23.0,1,1,1,100.0,1
2024-06-15,Khon_Kaen,6,Rainy,33.2,,27.8,75.2,1001.8,9.8,,21.6,1,1,1,100.0,1
2024-06-15,Hat_Yai,6,Rainy,30.7,24.1,27.4,94.2,1006.9,6.3,N,23.4,1,1,1,100.0,1
2024-06-16,Bangkok,6,Rainy,26.3,23.3,24.8,85.7,1012.0,7.5,NE,18.9,1,1,1,100.0,1
2024-06-16,Chiang_Mai,6,Rainy,29.2,15.9,22.6,95.0,995.7,5.2,W,15.9,1,1,1,100.0,1
2024-06-16,Phuket,6,Rainy,29.2,24.5,26.9,95.0,1008.1,11.2,NE,24.5,1,1,1,100.0,1
2024-06-16,Khon_Kaen,6,Rainy,28.6,17.3,22.9,70.5,1006.0,9.0,SE,17.3,1,1,1,100.0,1
2024-06-16,Hat_Yai,6,Rainy,32.8,24.8,28.8,83.0,1009.5,7.4,NE,22.2,1,1,1,100.0,1
2024-06-17,Bangkok,6,Rainy,30.6,21.5,26.0,76.6,1009.8,7.7,W,21.5,1,1,1,100.0,1
2024-06-17,Chiang_Mai,6,Rainy,28.3,19.0,23.6,69.4,997.8,3.0,N,14.4,1,1,1,100.0,1
2024-06-17,Phuket,6,Rainy,29.4,25.6,27.5,95.0,1010.1,14.0,W,24.6,1,1,1,100.0,1
2024-06-17,Khon_Kaen,6,Rainy,33.2,20.9,27.0,76.5,1002.8,10.2,SE,20.9,1,1,1,100.0,1
2024-06-17,Hat_Yai,6,Rainy,31.3,24.9,28.1,95.0,1005.8,10.1,E,20.9,1,1,1,100.0,1
2024-06-18,Bangkok,6,Rainy,27.4,24.2,25.8,76.9,1011.5,5.3,SW,19.7,1,1,1,100.0,1
2024-06-18,Chiang_Mai,6,Rainy,31.9,19.8,25.8,68.9,1000.0,6.2,SW,13.3,1,1,1,100.0,1
2024-06-18,Phuket,6,Rainy,30.1,24.4,27.3,90.6,1009.9,14.6,N,23.9,1,1,1,100.0,1
2024-06-18,Khon_Kaen,6,Rainy,31.6,18.3,24.9,80.6,1003.4,6.9,SE,18.3,1,1,1,100.0,1
2024-06-18,Hat_Yai,6,Rainy,34.2,22.1,28.2,93.1,1007.1,5.9,N,22.1,1,1,1,100.0,1
2024-06-19,Bangkok,6,Rainy,26.2,23.3,24.7,88.7,1012.9,12.2,S,19.1,1,1,1,100.0,1
2024-06-19,Chiang_Mai,6,Rainy,32.9,21.0,26.9,90.1,995.2,6.9,SE,14.6,1,1,1,100.0,1
2024-06-19,Phuket,6,Rainy,31.3,25.7,28.5,95.0,1008.7,17.3,NW,22.8,1,1,1,100.0,1
2024-06-19,Khon_Kaen,6,Rainy,28.7,24.0,26.3,95.0,1008.1,8.0,SE,16.1,1,1,1,100.0,1
2024-06-19,Hat_Yai,6,Rainy,31.7,23.0,27.3,95.0,1007.4,5.5,NE,21.1,1,1,1,100.0,1
2024-06-20,Bangkok,6,Rainy,30.2,23.1,26.7,95.0,1012.8,10.8,NE,23.1,1,1,1,100.0,1
2024-06-20,Chiang_Mai,6,Rainy,35.6,19.9,27.7,73.9,1003.9,9.7,NW,19.9,1,1,1,100.0,1
2024-06-20,Phuket,6,Rainy,31.8,22.9,27.3,95.0,1004.0,8.8,N,21.5,1,1,1,100.0,1
2024-06-20,Khon_Kaen,6,Rainy,33.1,23.2,28.2,92.8,1008.3,6.5,SE,15.9,1,1,1,100.0,1
2024-06-20,Hat_Yai,6,Rainy,31.1,24.7,27.9,90.2,1011.3,14.8,SE,22.8,1,1,1,100.0,1
2024-06-21,Bangkok,6,Rainy,30.3,23.2,26.8,95.0,1011.6,9.4,NE,22.2,1,1,1,100.0,1
2024-06-21,Chiang_Mai,6,Rainy,36.0,19.3,27.7,78.7,999.8,3.5,W,19.3,1,1,1,100.0,1
2024-06-21,Phuket,6,Rainy,31.6,24.3,28.0,91.8,1007.3,15.2,NW,21.2,1,1,1,100.0,1
2024-06-21,Khon_Kaen,6,Rainy,35.2,18.7,26.9,66.5,1003.2,5.2,NW,18.7,1,1,1,100.0,1
2024-06-21,Hat_Yai,6,Rainy,32.1,21.6,26.8,83.6,1008.8,8.4,S,21.6,1,1,1,100.0,1
2024-06-22,Bangkok,6,Rainy,31.6,25.2,28.4,95.0,1010.0,7.5,NW,24.7,1,1,1,100.0,1
2024-06-22,Chiang_Mai,6,Rainy,31.5,20.0,25.7,85.2,998.0,4.1,N,15.9,1,1,1,100.0,1
2024-06-22,Phuket,6,Rainy,29.8,23.9,26.9,86.0,1009.6,13.0,NE,23.9,1,1,1,100.0,1
2024-06-22,Khon_Kaen,6,Rainy,,19.6,25.9,85.9,1007.7,4.2,SE,,1,1,1,100.0,1
2024-06-22,Hat_Yai,6,Rainy,29.9,22.6,26.3,95.0,1010.9,8.4,S,20.8,1,1,1,100.0,1
2024-06-23,Bangkok,6,Rainy,26.4,21.5,24.0,90.6,1007.9,4.1,SE,18.2,1,1,1,100.0,1
2024-06-23,Chiang_Mai,6,Rainy,34.9,15.2,25.1,95.0,994.5,8.7,N,13.1,1,1,1,100.0,1
2024-06-23,Phuket,6,Rainy,31.6,24.9,28.2,95.0,1008.7,10.5,W,24.9,1,1,1,100.0,1
